date,close,amount
2024-12-09,100.003,7437327806.0
2024-12-10,99.998,23706248709.0
2024-12-11,99.996,8469299123.0
2024-12-12,100.001,13227582147.0
2024-12-13,100.014,9446070777.0
2024-12-16,100.01,8439346383.0
2024-12-17,100.004,8940370697.0
2024-12-18,100.001,11047703438.0
2024-12-19,99.997,13141150220.0
2024-12-20,100.009,10276210480.0
2024-12-23,100.0,9541015214.0
2024-12-24,99.999,21476959452.0
2024-12-25,99.995,5946546506.0
2024-12-26,99.994,9806572072.0
2024-12-27,100.004,15357247445.0
2024-12-30,99.995,13851473633.0
2024-12-31,100.008,14679140673.0
2025-01-02,100.009,22078824908.0
2025-01-03,100.011,6238162786.0
2025-01-06,100.0,13485878321.0
2025-01-07,100.004,10238765421.0
2025-01-08,100.008,11634319364.0
2025-01-09,100.005,8914802724.0
2025-01-10,100.009,7102894427.0
2025-01-13,99.996,11090118804.0
2025-01-14,99.989,15174325878.0
2025-01-15,100.005,10832094960.0
2025-01-16,100.002,9916447674.0
2025-01-17,99.999,6445213962.0
2025-01-20,99.982,11862513758.0
2025-01-21,99.998,12879663422.0
2025-01-22,99.998,10315936702.0
2025-01-23,99.996,12313899834.0
2025-01-24,99.994,25604068110.0
2025-01-27,100.045,15930976003.0
2025-02-05,100.009,14167569323.0
2025-02-06,99.998,14898193578.0
2025-02-07,100.002,11299371397.0
2025-02-10,99.999,9090985620.0
2025-02-11,100.002,7098133609.0
2025-02-12,99.994,8721253279.0
2025-02-13,100.001,9912963897.0
2025-02-14,100.006,11624929306.0
2025-02-17,100.008,12817309444.0
2025-02-18,100.0,11872072987.0
2025-02-19,99.997,19610345779.0
2025-02-20,99.998,10235867623.0
2025-02-21,99.995,13454135360.0
2025-02-24,100.001,14410435992.0
2025-02-25,100.004,8867002403.0
2025-02-26,99.997,9052665336.0
2025-02-27,100.002,6341863439.0
2025-02-28,100.007,7209783419.0
2025-03-03,100.005,10252055019.0
2025-03-04,100.009,6878514973.0
2025-03-05,100.012,7407417502.0
2025-03-06,100.002,10876078859.0
2025-03-07,100.009,8596268195.0
2025-03-10,100.005,7765157735.0
2025-03-11,100.002,9490364364.0
2025-03-12,100.004,6269717847.0
2025-03-13,100.01,7022601873.0
2025-03-14,99.997,20190379239.0
2025-03-17,100.001,11558232168.0
2025-03-18,99.986,10780124943.0
2025-03-19,99.993,4549218665.0
2025-03-20,100.003,13699310275.0
2025-03-21,100.008,12661484362.0
2025-03-24,100.001,9158871001.0
2025-03-25,100.004,11515071873.0
2025-03-26,100.003,11834560583.0
2025-03-27,100.002,10569032487.0
2025-03-28,100.008,8179895950.0
2025-03-31,100.005,9466333252.0
2025-04-01,100.004,8798979855.0
2025-04-02,100.01,8125992095.0
2025-04-03,100.016,9189881275.0
2025-04-07,100.004,12345550058.0
2025-04-08,100.01,8809838246.0
2025-04-09,100.003,9938359601.0
2025-04-10,100.01,9515712621.0
2025-04-11,100.011,11406723225.0
2025-04-14,100.009,8997539921.0
2025-04-15,100.006,9429630730.0
2025-04-16,100.012,8061617646.0
