date,close,amount
2025-04-03,2.027,3181472986.023
2025-04-07,1.775,12659759619.398
2025-04-08,1.804,5298034546.772
2025-04-09,1.823,5760841736.393
2025-04-10,1.863,5475498058.797
2025-04-11,1.892,3492329846.925
2025-04-14,1.895,2481540099.817
2025-04-15,1.893,1879135555.703
2025-04-16,1.87,3218073684.0
2025-04-17,1.873,2081248945.704
2025-04-18,1.878,1664135334.929
2025-04-21,1.908,2328928106.628
2025-04-22,1.899,1652435883.609
2025-04-23,1.919,2915749901.78
2025-04-24,1.907,2336068858.749
2025-04-25,1.92,2309659992.776
2025-04-28,1.906,1334167133.0
2025-04-29,1.903,1293918095.471
2025-04-30,1.921,2044909415.911
2025-05-06,1.958,2026370672.879
2025-05-07,1.967,3426132325.993
2025-05-08,2.001,3148925965.463
2025-05-09,1.984,1629568540.583
2025-05-12,2.037,3149770588.876
2025-05-13,2.03,2234622684.115
2025-05-14,2.054,2496059353.939
2025-05-15,2.012,1727955312.398
2025-05-16,2.008,1197218183.195
2025-05-19,2.002,1474714685.148
2025-05-20,2.018,1580369547.217
2025-05-21,2.034,2083759004.62
2025-05-22,2.016,1135814240.949
2025-05-23,1.994,1463619653.819
2025-05-26,1.977,1489711308.496
2025-05-27,1.967,1466776070.321
2025-05-28,1.959,1414015462.706
2025-05-29,1.989,1850177077.489
2025-05-30,1.972,1303691547.765
2025-06-03,1.977,1139384009.044
2025-06-04,2.0,1475808291.241
2025-06-05,2.023,1624628219.751
2025-06-06,2.017,1037863344.0
2025-06-09,2.034,1721674805.581
2025-06-10,2.012,1894152205.056
2025-06-11,2.038,1781856917.291
2025-06-12,2.04,1250732889.926
2025-06-13,2.02,1480102735.182
2025-06-16,2.037,1011261424.094
2025-06-17,2.028,863471367.207
2025-06-18,2.034,999608204.908
2025-06-19,2.005,1408373550.495
2025-06-20,1.988,1183215436.7
2025-06-23,1.998,1207204146.999
2025-06-24,2.044,2518135496.438
2025-06-25,2.109,3406556995.774
2025-06-26,2.093,2325635078.858
2025-06-27,2.101,2389373180.739
2025-06-30,2.133,2255934779.632
2025-07-01,2.126,1434048675.341
2025-07-02,2.104,1445894926.421
2025-07-03,2.141,2221641222.03
2025-07-04,2.133,2308805612.626
2025-07-07,2.11,1613281869.68
2025-07-08,2.159,2700369074.947
2025-07-09,2.163,2435284014.046
2025-07-10,2.169,1830798185.168
2025-07-11,2.185,2493790368.014
2025-07-14,2.177,1449095599.025
2025-07-15,2.212,3151896333.733
2025-07-16,2.206,1778554120.466
2025-07-17,2.247,2146267402.895
2025-07-18,2.252,2131513000.878
2025-07-21,2.275,2244881619.446
2025-07-22,2.289,2460630714.563
2025-07-23,2.287,2829799317.115
2025-07-24,2.325,2386144787.825
2025-07-25,2.318,1763030434.184
2025-07-28,2.342,2015532116.201
2025-07-29,2.383,2458006718.553
2025-07-30,2.345,4225955580.442
2025-07-31,2.301,4628163692.09
2025-08-01,2.303,2620619508.446
2025-08-04,2.313,1755984114.526
2025-08-05,2.32,2423350451.697
2025-08-06,2.336,2023667990.508
2025-08-07,2.32,2561935101.344
2025-08-08,2.312,1728760970.226
2025-08-11,2.357,2719858279.901
2025-08-12,2.385,2635788947.593
2025-08-13,2.473,4624232806.169
2025-08-14,2.446,3670028993.538
2025-08-15,2.509,3545929725.368
2025-08-18,2.582,5893785524.283
2025-08-19,2.575,4222774161.561
2025-08-20,2.588,5260550950.151
2025-08-21,2.572,4859237812.754
2025-08-22,2.662,5681941122.755
2025-08-25,2.737,7457636147.978
2025-08-26,2.716,5706483426.739
2025-08-27,2.696,8091776959.283
2025-08-28,2.806,7337066719.709
2025-08-29,2.865,7050495858.504
2025-09-01,2.927,5979182419.477
2025-09-02,2.848,8691244492.502
2025-09-03,2.87,8367566301.436
2025-09-04,2.751,9856433541.82
2025-09-05,2.944,7802431010.294
2025-09-08,2.908,7234949537.598
2025-09-09,2.845,4870733789.144
2025-09-10,2.875,5345322585.754
2025-09-11,3.025,7786806668.195
2025-09-12,2.995,6394148105.646
2025-09-15,3.037,5227741888.059
2025-09-16,3.059,5729177908.937
2025-09-17,3.119,5154304123.48
2025-09-18,3.067,8408306051.594
2025-09-19,3.062,5266798692.281
2025-09-22,3.082,4228087839.518
2025-09-23,3.093,6865555807.126
2025-09-24,3.16,6065237036.156
2025-09-25,3.211,5199641840.272
2025-09-26,3.129,5368043518.048
2025-09-29,3.213,5208289767.057
2025-09-30,3.217,3995389304.531
2025-10-09,3.235,5667232669.797
2025-10-10,3.095,6981652423.033
2025-10-13,3.054,6730538312.754
2025-10-14,2.934,7241505141.832
2025-10-15,3.003,5552036995.144
2025-10-16,3.014,4670184541.573
2025-10-17,2.915,4576629143.027
2025-10-20,2.971,4642754506.081
2025-10-21,3.062,5272466543.795
2025-10-22,3.039,3571697635.407
2025-10-23,3.038,3006639972.485
2025-10-24,3.147,4637974087.124
2025-10-27,3.209,4823568499.713
2025-10-28,3.205,4352354390.296
2025-10-29,3.3,4473209145.637
2025-10-30,3.239,4602035004.766
2025-10-31,3.166,4795957338.81
2025-11-03,3.176,4057838466.861
2025-11-04,3.112,3999079270.611
2025-11-05,3.142,4073292024.942
2025-11-06,3.201,4251348431.464
2025-11-07,3.185,3090346851.245
2025-11-10,3.158,3697770212.51
2025-11-11,3.113,3323335998.6
2025-11-12,3.108,3648762908.877
2025-11-13,3.182,5045454814.849
2025-11-14,3.093,3818689061.473
2025-11-17,3.084,3024962847.564
2025-11-18,3.051,3834326362.657
2025-11-19,3.057,4059815544.721
2025-11-20,3.026,4222309799.476
2025-11-21,2.904,7001980046.896
2025-11-24,2.908,4394186366.192
2025-11-25,2.961,6485664185.436
2025-11-26,3.027,5496575402.93
2025-11-27,3.012,3812794595.844
2025-11-28,3.035,2745371289.08
2025-12-01,3.073,3065143122.884
2025-12-02,3.052,1904764494.804
2025-12-03,3.019,2361211728.084
2025-12-04,3.051,2449923929.303
2025-12-05,3.089,2681407787.262
2025-12-08,3.171,4001557936.312
2025-12-09,3.188,3451146147.769
2025-12-10,3.192,2694949380.043
2025-12-11,3.146,2993222525.739
2025-12-12,3.174,3194779883.316
2025-12-15,3.12,2506448325.479
2025-12-16,3.06,4025761888.812
2025-12-17,3.164,4937699275.096
2025-12-18,3.092,4297352252.305
2025-12-19,3.107,3326085604.734
2025-12-22,3.175,4197241563.678
2025-12-23,3.185,3015016522.905
2025-12-24,3.212,2505014135.06
2025-12-25,3.222,2835992188.315
2025-12-26,3.226,3075750266.223
2025-12-29,3.205,3055961797.223
2025-12-30,3.229,3800219966.893
2025-12-31,3.186,2302045751.952
2026-01-05,3.281,3551323048.42
2026-01-06,3.303,4324236361.937
2026-01-07,3.311,4059296355.554
2026-01-08,3.287,3632320850.416
2026-01-09,3.314,5087072562.422
2026-01-12,3.371,7314374488.185
2026-01-13,3.306,6466148012.324
2026-01-14,3.332,9606956788.598
2026-01-15,3.352,12904865517.29
2026-01-16,3.346,13720977212.367
2026-01-19,3.318,6480798729.57
2026-01-20,3.263,7628206634.222
2026-01-21,3.281,3933094022.781
2026-01-22,3.315,5894354074.254
2026-01-23,3.337,3018742908.302
2026-01-26,3.305,5559095523.957
2026-01-27,3.327,5853388036.695
2026-01-28,3.307,6465046669.206
2026-01-29,3.292,5378675115.192
2026-01-30,3.335,4271421135.064
2026-02-02,3.252,3801816673.138
2026-02-03,3.313,3952454659.255
2026-02-04,3.297,3852326601.838
2026-02-05,3.238,3200834322.531
2026-02-06,3.229,2843474221.458
2026-02-09,3.321,3265112642.186
2026-02-10,3.311,1786183381.832
2026-02-11,3.273,2669085868.988
2026-02-12,3.319,3145580563.839
2026-02-13,3.265,3077154441.329
2026-02-24,3.295,3059400028.358
2026-02-25,3.344,3669068169.732
2026-02-26,3.336,2959414786.886
2026-02-27,3.301,4189212906.84
2026-03-02,3.282,5551369278.544
2026-03-03,3.205,5460114837.727
2026-03-04,3.154,4453321263.303
2026-03-05,3.206,5123994848.675
2026-03-06,3.225,2755966767.95
2026-03-09,3.201,4311143643.948
2026-03-10,3.296,4069373222.191
2026-03-11,3.335,3585290331.082
