date,close,amount
2025-01-08,6.03,965957916.0
2025-01-09,6.065,946209476.0
2025-01-10,6.105,1470619550.0
2025-01-13,6.12,2160358184.0
2025-01-14,6.068,1740951031.0
2025-01-15,6.102,1452719737.0
2025-01-16,6.122,1478521166.0
2025-01-17,6.139,1524953624.0
2025-01-20,6.127,1210507375.0
2025-01-21,6.127,1196663049.0
2025-01-22,6.181,1836180883.0
2025-01-23,6.187,1190173543.0
2025-01-24,6.218,1413858397.0
2025-01-27,6.202,1417961910.0
2025-02-05,6.439,2354135637.0
2025-02-06,6.402,1965257147.0
2025-02-07,6.42,1299373106.0
2025-02-10,6.518,2046965397.0
2025-02-11,6.584,4542010086.0
2025-02-12,6.538,2237983355.0
2025-02-13,6.57,1866397971.0
2025-02-14,6.605,1627112891.0
2025-02-17,6.494,2575282904.0
2025-02-18,6.555,1913822117.0
2025-02-19,6.598,2084378903.0
2025-02-20,6.619,1375763005.0
2025-02-21,6.568,2707414871.0
2025-02-24,6.581,1620085717.0
2025-02-25,6.582,1745731792.0
2025-02-26,6.519,1929025426.0
2025-02-27,6.492,1978797942.0
2025-02-28,6.444,1814366434.0
2025-03-03,6.451,1668225513.0
2025-03-04,6.499,1726309042.0
2025-03-05,6.547,1449964026.0
2025-03-06,6.535,1226197910.0
2025-03-07,6.526,1382860823.0
2025-03-10,6.544,1098905803.0
2025-03-11,6.505,1409808324.0
2025-03-12,6.526,871152793.0
2025-03-13,6.575,1187629547.0
2025-03-14,6.673,2249855859.0
2025-03-17,6.677,1742579560.0
2025-03-18,6.727,1662780921.0
2025-03-19,6.8,2256310869.0
2025-03-20,6.807,1965397258.0
2025-03-21,6.774,1763391430.0
2025-03-24,6.78,1035354851.0
2025-03-25,6.774,1272978958.0
2025-03-26,6.795,1309338099.0
2025-03-27,6.812,1528152970.0
2025-03-28,6.938,2930627896.0
2025-03-31,7.012,4717070932.0
2025-04-01,7.056,5075882645.0
2025-04-02,7.029,2951070225.0
2025-04-03,7.094,5174808439.0
2025-04-07,6.877,8819492014.0
2025-04-08,6.925,4294930105.0
2025-04-09,7.012,5435770622.0
2025-04-10,7.164,6642456530.0
2025-04-11,7.273,7073077660.0
2025-04-14,7.327,5780997530.0
2025-04-15,7.325,3081021799.0
2025-04-16,7.503,5597029960.0
2025-04-17,7.565,7643429582.0
2025-04-18,7.583,3617039900.0
2025-04-21,7.724,5780384756.0
2025-04-22,7.982,12093412697.0
2025-04-23,7.5,19562766019.0
2025-04-24,7.582,9946839718.0
2025-04-25,7.53,7560930098.0
2025-04-28,7.465,6031534039.0
2025-04-29,7.517,4749487800.0
2025-04-30,7.471,3276215482.0
2025-05-06,7.612,7499496274.0
2025-05-07,7.671,5748539067.0
2025-05-08,7.557,8503906698.0
2025-05-09,7.531,6647216055.0
2025-05-12,7.376,4930947745.0
2025-05-13,7.332,6588647174.0
2025-05-14,7.277,3996673209.0
2025-05-15,7.062,9132430391.0
2025-05-16,7.177,6143784727.0
2025-05-19,7.222,4567415868.0
2025-05-20,7.209,3324544898.0
2025-05-21,7.439,5587558730.0
2025-05-22,7.45,5439783047.0
2025-05-23,7.454,4495380260.0
2025-05-26,7.425,3294213684.0
2025-05-27,7.366,4472910506.0
2025-05-28,7.375,2247365541.0
2025-05-29,7.3,3084681573.0
2025-05-30,7.369,2675997478.0
2025-06-03,7.478,4544989593.0
2025-06-04,7.474,3113658616.0
2025-06-05,7.483,2534787070.0
2025-06-06,7.481,2807696362.0
2025-06-09,7.4,3726449040.0
2025-06-10,7.405,3822935723.0
2025-06-11,7.428,2677639427.0
2025-06-12,7.497,2919654502.0
2025-06-13,7.588,6764698782.0
2025-06-16,7.563,5041475386.0
2025-06-17,7.499,3775707856.0
2025-06-18,7.503,2886557970.0
2025-06-19,7.465,2741981668.0
2025-06-20,7.436,2717567425.0
2025-06-23,7.464,2750226776.0
2025-06-24,7.372,4305391870.0
2025-06-25,7.392,2103580236.0
2025-06-26,7.405,2049012994.0
2025-06-27,7.326,3345234504.0
2025-06-30,7.314,2457750199.0
2025-07-01,7.397,2564118180.0
2025-07-02,7.394,2157429707.0
2025-07-03,7.445,2199395168.0
2025-07-04,7.407,1902194152.0
2025-07-07,7.355,2072584679.0
2025-07-08,7.398,1612084341.0
2025-07-09,7.314,3116306560.0
2025-07-10,7.371,2225855850.0
2025-07-11,7.376,1931126841.0
2025-07-14,7.44,1983515657.0
2025-07-15,7.436,1996432231.0
2025-07-16,7.402,1767210158.0
2025-07-17,7.397,1541460812.0
2025-07-18,7.403,1361500094.0
2025-07-21,7.446,2233893918.0
2025-07-22,7.474,2707621582.0
2025-07-23,7.548,2368464628.0
2025-07-24,7.424,3275368218.0
2025-07-25,7.409,1887414454.0
2025-07-28,7.388,2096675236.0
2025-07-29,7.363,1936018254.0
2025-07-30,7.377,2078603635.0
2025-07-31,7.35,2231589344.0
2025-08-01,7.352,1413896110.0
2025-08-04,7.446,3170843970.0
2025-08-05,7.455,2408802907.0
2025-08-06,7.468,1988337088.0
2025-08-07,7.484,2344129227.0
2025-08-08,7.508,2535544417.0
2025-08-11,7.429,2678359430.0
2025-08-12,7.399,2084438530.0
2025-08-13,7.415,1707832442.0
2025-08-14,7.424,1698855241.0
2025-08-15,7.401,1538722974.0
2025-08-18,7.413,1690072000.0
2025-08-19,7.391,1350510204.0
2025-08-20,7.374,1509440993.0
2025-08-21,7.394,1652146836.0
2025-08-22,7.378,1439892466.0
2025-08-25,7.427,2141946403.0
2025-08-26,7.449,2185176566.0
2025-08-27,7.45,1758733831.0
2025-08-28,7.468,1665240691.0
2025-08-29,7.486,1629642851.0
2025-09-01,7.647,6431354808.0
2025-09-02,7.67,5006529827.0
2025-09-03,7.768,4158516363.0
2025-09-04,7.75,4352594756.0
2025-09-05,7.775,2674763266.0
2025-09-08,7.847,3240893040.0
2025-09-09,7.966,5537633289.0
2025-09-10,7.947,3160253380.0
2025-09-11,7.923,3259869667.0
2025-09-12,7.954,2613712618.0
2025-09-15,7.931,2262570508.0
2025-09-16,8.032,2718705446.0
2025-09-17,7.964,3417850247.0
2025-09-18,7.862,4399557224.0
2025-09-19,7.898,2556742578.0
2025-09-22,8.048,3632554944.0
2025-09-23,8.143,4158136063.0
2025-09-24,8.19,3591418429.0
2025-09-25,8.146,3614722212.0
2025-09-26,8.16,3138261886.0
2025-09-29,8.259,4380687035.0
2025-09-30,8.339,5576070203.0
2025-10-09,8.729,6996319980.0
2025-10-10,8.602,5528015329.0
2025-10-13,8.859,6826004392.0
2025-10-14,8.976,15094002873.0
2025-10-15,9.187,8404693734.0
2025-10-16,9.244,9625793165.0
2025-10-17,9.568,15083487665.0
2025-10-20,9.268,11239083883.0
2025-10-21,9.49,9473507963.0
2025-10-22,9.101,12694570824.0
2025-10-23,8.994,8366775476.0
2025-10-24,8.95,6652958689.0
2025-10-27,8.914,6024338869.0
2025-10-28,8.597,9433291725.0
2025-10-29,8.692,6929137801.0
2025-10-30,8.704,8858790469.0
2025-10-31,8.794,6782774235.0
2025-11-03,8.797,4085511859.0
2025-11-04,8.737,4638166862.0
2025-11-05,8.706,4136619619.0
2025-11-06,8.755,3576860604.0
2025-11-07,8.793,3747892162.0
2025-11-10,8.936,6751619483.0
2025-11-11,9.062,7518834240.0
2025-11-12,9.029,5948310393.0
2025-11-13,9.175,5968013292.0
2025-11-14,9.096,6540777396.0
2025-11-17,8.882,7238287561.0
2025-11-18,8.777,5133558167.0
2025-11-19,8.954,5392419257.0
2025-11-20,8.903,5649454182.0
2025-11-21,8.828,6071459200.0
2025-11-24,8.857,4141386255.0
2025-11-25,9.01,5789627417.0
2025-11-26,9.011,4596141094.0
2025-11-27,9.01,3427665091.0
2025-11-28,9.067,3603374123.0
2025-12-01,9.161,6708010683.0
2025-12-02,9.112,4083289907.0
2025-12-03,9.096,4198884820.0
2025-12-04,9.064,5070761141.0
2025-12-05,9.136,3791528369.0
2025-12-08,9.11,3929192887.0
2025-12-09,9.046,4322621349.0
2025-12-10,9.095,3111335234.0
2025-12-11,9.11,4260705305.0
2025-12-12,9.227,4388186109.0
2025-12-15,9.351,5297510203.0
2025-12-16,9.24,4805902569.0
2025-12-17,9.31,4209416976.0
2025-12-18,9.318,2961343686.0
2025-12-19,9.313,3443922186.0
2025-12-22,9.511,6534234042.0
2025-12-23,9.639,8709327485.0
2025-12-24,9.642,7136924986.0
2025-12-25,9.566,4123112968.0
2025-12-26,9.65,4726243848.0
2025-12-29,9.563,6877104094.0
2025-12-30,9.363,8058585692.0
2025-12-31,9.301,8255346608.0
2026-01-05,9.495,6465146234.0
2026-01-06,9.577,5085365304.0
2026-01-07,9.518,5894333390.0
2026-01-08,9.511,4604940099.0
2026-01-09,9.592,3629946415.0
2026-01-12,9.777,4822414247.0
2026-01-13,9.793,3901169996.0
2026-01-14,9.922,4321616075.0
2026-01-15,9.867,5460435940.0
2026-01-16,9.857,3228858975.0
2026-01-19,10.006,4797229646.0
2026-01-20,10.082,5362959212.0
2026-01-21,10.377,10230345643.0
2026-01-22,10.341,7398945407.0
2026-01-23,10.617,7746553192.0
2026-01-26,10.924,10463068625.0
2026-01-27,10.934,8395732861.0
2026-01-28,11.28,11961498145.0
2026-01-29,11.904,17799095491.0
2026-01-30,11.009,25777505557.0
2026-02-02,9.908,19145014244.0
2026-02-03,10.422,21613177107.0
2026-02-04,10.867,15412917353.0
2026-02-05,10.523,20057436535.0
2026-02-06,10.357,19034272998.0
2026-02-09,10.719,12418166669.0
2026-02-10,10.669,7513073622.0
2026-02-11,10.758,7317564815.0
2026-02-12,10.72,6445229523.0
2026-02-13,10.575,8131354160.0
2026-02-24,10.95,8241565507.0
2026-02-25,10.959,6656474798.0
2026-02-26,10.913,4781387315.0
2026-02-27,10.933,5063424364.0
2026-03-02,11.417,12775642356.0
2026-03-03,11.259,10968192369.0
2026-03-04,10.98,10981117960.0
2026-03-05,10.964,7165201084.0
2026-03-06,10.873,5356472276.0
2026-03-09,10.868,8713281061.0
2026-03-10,10.956,4801155476.0
2026-03-11,10.974,5230093074.0
