date,close,amount
2024-09-03,136.185,582406440.0
2024-09-04,136.233,590911718.0
2024-09-05,136.319,471901680.0
2024-09-06,136.364,451442774.0
2024-09-09,136.437,149963461.0
2024-09-10,136.555,425915369.0
2024-09-11,136.762,333183361.0
2024-09-12,136.547,211198651.0
2024-09-13,136.741,201007071.0
2024-09-18,136.775,158139154.0
2024-09-19,136.591,365367755.0
2024-09-20,136.69,374644194.0
2024-09-23,136.72,287365284.0
2024-09-24,136.568,325022013.0
2024-09-25,136.893,243887602.0
2024-09-26,136.786,256839374.0
2024-09-27,136.206,136649607.0
2024-09-30,135.74,408040372.0
2024-10-08,135.686,259664706.0
2024-10-09,135.966,342442212.0
2024-10-10,136.294,189523482.0
2024-10-11,136.366,469396265.0
2024-10-14,136.344,448294641.0
2024-10-15,136.38,451883611.0
2024-10-16,136.399,638376064.0
2024-10-17,136.587,723563962.0
2024-10-18,136.433,1000947534.0
2024-10-21,136.415,477447413.0
2024-10-22,136.221,235453765.0
2024-10-23,136.082,617394854.0
2024-10-24,136.136,559374573.0
2024-10-25,136.124,676179307.0
2024-10-28,136.151,437979923.0
2024-10-29,136.288,244297751.0
2024-10-30,136.331,268680316.0
2024-10-31,136.32,229504083.0
2024-11-01,136.527,147606218.0
2024-11-04,136.586,202478306.0
2024-11-05,136.574,309446791.0
2024-11-06,136.625,139311498.0
2024-11-07,136.745,280148422.0
2024-11-08,136.798,623820729.0
2024-11-11,136.836,178281047.0
2024-11-12,137.027,251271818.0
2024-11-13,137.026,305333619.0
2024-11-14,137.033,240601059.0
2024-11-15,137.131,151113900.0
2024-11-18,137.056,520176740.0
2024-11-19,137.025,144314270.0
2024-11-20,137.12,222917818.0
2024-11-21,137.207,467966528.0
2024-11-22,137.233,524686907.0
2024-11-25,137.346,193324700.0
2024-11-26,137.319,438998863.0
2024-11-27,137.26,332261446.0
2024-11-28,137.358,413599030.0
2024-11-29,137.435,369125332.0
2024-12-02,137.74,334502591.0
2024-12-03,137.713,457763394.0
2024-12-04,137.834,468453598.0
2024-12-05,137.864,301263806.0
2024-12-06,137.821,1074468242.0
2024-12-09,137.833,342553708.0
2024-12-10,138.269,646045300.0
2024-12-11,138.278,435188652.0
2024-12-12,138.459,487421064.0
2024-12-13,138.951,532686553.0
2024-12-16,139.059,295108021.0
2024-12-17,138.859,1399074018.0
2024-12-18,138.851,280967253.0
2024-12-19,138.896,487811661.0
2024-12-20,139.333,311518796.0
2024-12-23,139.257,555449871.0
2024-12-24,139.149,437956407.0
2024-12-25,138.891,291154302.0
2024-12-26,138.893,405468565.0
2024-12-27,139.184,410049161.0
2024-12-30,138.899,255258235.0
2024-12-31,139.112,336517938.0
2025-01-02,139.307,388656746.0
2025-01-03,139.683,299664872.0
2025-01-06,139.685,447313768.0
2025-01-07,139.454,221098456.0
2025-01-08,139.499,485293134.0
2025-01-09,139.194,368708413.0
2025-01-10,139.105,211894199.0
2025-01-13,138.935,464892516.0
2025-01-14,139.007,330815325.0
2025-01-15,139.163,534647062.0
2025-01-16,139.139,369128199.0
2025-01-17,139.074,351623333.0
2025-01-20,139.085,1160577519.0
2025-01-21,139.115,144584689.0
2025-01-22,139.206,1761877034.0
2025-01-23,139.042,1783187892.0
2025-01-24,138.9,2176190516.0
2025-01-27,139.392,1677881693.0
2025-02-05,139.355,1480642754.0
2025-02-06,139.49,1568559965.0
2025-02-07,139.407,2242793282.0
2025-02-10,139.177,2141896017.0
2025-02-11,139.144,745854857.0
2025-02-12,139.146,400237911.0
2025-02-13,139.123,2149203552.0
2025-02-14,138.822,2031037213.0
2025-02-17,138.728,219615204.0
2025-02-18,138.533,2208975781.0
2025-02-19,138.713,2062844991.0
2025-02-20,138.479,824264508.0
2025-02-21,138.346,2204531142.0
2025-02-24,137.96,2224846986.0
2025-02-25,138.149,263078803.0
2025-02-26,138.161,2044656259.0
2025-02-27,138.103,2146722170.0
2025-02-28,138.15,291037256.0
2025-03-03,138.496,2197633370.0
2025-03-04,138.49,300824219.0
2025-03-05,138.442,2108131530.0
2025-03-06,138.313,2101496941.0
2025-03-07,138.033,262948958.0
2025-03-10,137.801,322151634.0
2025-03-11,137.477,181089081.0
2025-03-12,137.969,2567643999.0
2025-03-13,137.987,289055370.0
2025-03-14,137.962,734683334.0
2025-03-17,137.675,170742795.0
2025-03-18,137.776,331114763.0
2025-03-19,137.688,452586542.0
2025-03-20,137.861,528672465.0
2025-03-21,137.808,193642852.0
2025-03-24,137.74,206968095.0
2025-03-25,137.913,563393410.0
2025-03-26,138.072,114073831.0
2025-03-27,138.123,155030948.0
2025-03-28,138.093,129437244.0
2025-03-31,138.083,1268608186.0
2025-04-01,138.076,995092985.0
2025-04-02,138.178,262688842.0
2025-04-03,138.69,297898903.0
2025-04-07,139.113,326222256.0
2025-04-08,138.999,970298725.0
2025-04-09,139.08,316324997.0
2025-04-10,139.214,1392052075.0
2025-04-11,139.261,1220245213.0
2025-04-14,139.139,2751360169.0
2025-04-15,139.142,199086331.0
2025-04-16,139.26,2499038307.0
2025-04-17,139.172,1785632175.0
2025-04-18,139.113,2514789067.0
2025-04-21,138.995,112369628.0
2025-04-22,139.046,648966577.0
2025-04-23,138.917,135259736.0
2025-04-24,138.799,1657710810.0
2025-04-25,138.925,169593657.0
2025-04-28,138.887,1451560136.0
2025-04-29,139.072,1054460936.0
2025-04-30,139.179,283278065.0
2025-05-06,139.104,2642918335.0
2025-05-07,139.066,631050549.0
2025-05-08,139.346,684567461.0
2025-05-09,139.306,242591105.0
2025-05-12,139.241,222325869.0
2025-05-13,139.147,305174618.0
2025-05-14,139.031,190289071.0
2025-05-15,138.933,153524008.0
2025-05-16,138.839,144356714.0
2025-05-19,138.908,158124469.0
2025-05-20,138.955,150735318.0
2025-05-21,138.94,93920227.0
2025-05-22,138.939,91609588.0
2025-05-23,139.045,107431278.0
2025-05-26,139.042,742069945.0
2025-05-27,138.99,943822379.0
2025-05-28,138.997,463154890.0
2025-05-29,138.839,173763878.0
2025-05-30,138.972,333760140.0
2025-06-03,138.965,2241350095.0
2025-06-04,139.055,3309652314.0
2025-06-05,139.122,1605657541.0
2025-06-06,139.237,2150296184.0
2025-06-09,139.286,1718978403.0
2025-06-10,139.302,3138435082.0
2025-06-11,139.295,1997668355.0
2025-06-12,139.265,1458824820.0
2025-06-13,139.294,2715223508.0
2025-06-16,139.325,1940597436.0
2025-06-17,139.479,1867025044.0
2025-06-18,139.495,201963862.0
2025-06-19,139.501,162234983.0
2025-06-20,139.526,78370916.0
2025-06-23,139.497,142186288.0
2025-06-24,139.444,3967299893.0
2025-06-25,139.408,2778588414.0
2025-06-26,139.446,3845598972.0
2025-06-27,139.541,2800057202.0
2025-06-30,139.477,1104500634.0
2025-07-01,139.527,1851012477.0
2025-07-02,139.607,3134424889.0
2025-07-03,139.625,2698971004.0
2025-07-04,139.658,2716145342.0
2025-07-07,139.637,1345666324.0
2025-07-08,139.527,1470175661.0
2025-07-09,139.525,2896966771.0
2025-07-10,139.433,3413609029.0
2025-07-11,139.395,401020180.0
2025-07-14,139.323,207082394.0
2025-07-15,139.463,3073925072.0
2025-07-16,139.472,1949148478.0
2025-07-17,139.464,152867821.0
2025-07-18,139.452,160478386.0
2025-07-21,139.365,988643031.0
2025-07-22,139.291,1359760771.0
2025-07-23,139.237,580452933.0
2025-07-24,138.97,1608854283.0
2025-07-25,139.001,884715833.0
2025-07-28,139.134,2056132830.0
2025-07-29,138.96,1039197397.0
2025-07-30,139.099,1647708359.0
2025-07-31,139.209,1691440828.0
2025-08-01,139.217,2295315358.0
2025-08-04,139.189,3328242167.0
2025-08-05,139.233,1193442724.0
2025-08-06,139.247,1666621556.0
2025-08-07,139.347,1357236056.0
2025-08-08,139.404,1888073147.0
2025-08-11,139.237,1758131820.0
2025-08-12,139.209,176761130.0
2025-08-13,139.307,1314980260.0
2025-08-14,139.254,1146241959.0
2025-08-15,139.241,165836762.0
2025-08-18,138.943,921224911.0
2025-08-19,138.954,406516273.0
2025-08-20,138.892,223840318.0
2025-08-21,138.954,162810692.0
2025-08-22,138.917,1496865833.0
2025-08-25,139.036,953617259.0
2025-08-26,139.042,309141375.0
2025-08-27,139.08,1701443898.0
2025-08-28,139.012,1371129482.0
2025-08-29,139.044,2126926762.0
2025-09-01,139.155,253403686.0
2025-09-02,139.153,2915444474.0
2025-09-03,139.298,1508283479.0
2025-09-04,139.384,997096842.0
2025-09-05,139.175,2416047163.0
2025-09-08,139.147,2148137329.0
2025-09-09,139.127,2681317680.0
2025-09-10,139.051,2896339774.0
2025-09-11,139.152,1229280891.0
2025-09-12,139.197,2531881924.0
2025-09-15,139.286,1777011590.0
2025-09-16,139.371,2012786765.0
2025-09-17,139.528,1051596980.0
2025-09-18,139.436,209446427.0
2025-09-19,139.281,317255213.0
2025-09-22,139.393,653769526.0
2025-09-23,139.268,286766979.0
2025-09-24,139.15,239540100.0
2025-09-25,139.098,152811779.0
2025-09-26,139.202,191160931.0
2025-09-29,139.167,119550758.0
2025-09-30,139.374,130786484.0
2025-10-09,139.469,2903212974.0
2025-10-10,139.439,131187618.0
2025-10-13,139.48,2041830215.0
2025-10-14,139.527,3864121551.0
2025-10-15,139.486,1951086403.0
2025-10-16,139.492,225882754.0
2025-10-17,139.592,3820809676.0
2025-10-20,139.468,2696776998.0
2025-10-21,139.488,2360352711.0
2025-10-22,139.514,763689778.0
2025-10-23,139.474,205131598.0
2025-10-24,139.465,1857074922.0
2025-10-27,139.512,310154177.0
2025-10-28,139.791,1790619992.0
2025-10-29,139.907,288715938.0
2025-10-30,140.02,1671640546.0
2025-10-31,140.036,1514989542.0
2025-11-03,139.974,2919850898.0
2025-11-04,139.967,163167321.0
2025-11-05,139.972,1697717912.0
2025-11-06,139.906,3152261364.0
2025-11-07,139.935,1214077719.0
2025-11-10,139.931,342585581.0
2025-11-11,139.948,994472664.0
2025-11-12,140.006,1626726873.0
2025-11-13,139.95,567929741.0
2025-11-14,139.933,1538069442.0
2025-11-17,139.959,2389023218.0
2025-11-18,139.967,2292207003.0
2025-11-19,139.925,102803877.0
2025-11-20,139.998,123069611.0
2025-11-21,139.96,312346385.0
2025-11-24,139.976,362680824.0
2025-11-25,139.979,178675378.0
2025-11-26,139.827,120220448.0
2025-11-27,139.819,2475191555.0
2025-11-28,139.874,767277624.0
2025-12-01,139.921,97746569.0
