date,close,amount
2024-09-03,128.354,780269402.0
2024-09-04,128.434,385090439.0
2024-09-05,128.577,438924470.0
2024-09-06,128.579,462322395.0
2024-09-09,128.679,368215967.0
2024-09-10,128.829,447669662.0
2024-09-11,129.006,183113729.0
2024-09-12,128.9,282247248.0
2024-09-13,129.154,241971533.0
2024-09-18,129.369,299585679.0
2024-09-19,129.291,864326780.0
2024-09-20,129.5,483127922.0
2024-09-23,129.565,447404380.0
2024-09-24,129.096,386802609.0
2024-09-25,129.513,345004273.0
2024-09-26,129.153,312720783.0
2024-09-27,128.07,236549443.0
2024-09-30,127.574,520365492.0
2024-10-08,127.748,345819847.0
2024-10-09,128.004,482231768.0
2024-10-10,128.572,341002300.0
2024-10-11,128.481,522887749.0
2024-10-14,128.491,457963286.0
2024-10-15,128.667,718979267.0
2024-10-16,128.664,582556650.0
2024-10-17,128.867,1096175479.0
2024-10-18,128.808,708013126.0
2024-10-21,128.819,517216184.0
2024-10-22,128.736,325599285.0
2024-10-23,128.49,268634989.0
2024-10-24,128.447,420185909.0
2024-10-25,128.368,424063364.0
2024-10-28,128.313,464595785.0
2024-10-29,128.502,274535240.0
2024-10-30,128.493,442767699.0
2024-10-31,128.523,406625895.0
2024-11-01,128.726,227533988.0
2024-11-04,128.745,400168948.0
2024-11-05,128.801,383890040.0
2024-11-06,128.885,219338498.0
2024-11-07,128.913,378435187.0
2024-11-08,129.091,336680502.0
2024-11-11,129.131,261439028.0
2024-11-12,129.407,324571224.0
2024-11-13,129.395,535543758.0
2024-11-14,129.369,355856581.0
2024-11-15,129.432,430561257.0
2024-11-18,129.217,883543975.0
2024-11-19,129.274,201105160.0
2024-11-20,129.339,645819214.0
2024-11-21,129.49,380603604.0
2024-11-22,129.569,472518831.0
2024-11-25,129.733,475963360.0
2024-11-26,129.907,382565031.0
2024-11-27,129.782,321989475.0
2024-11-28,129.971,260342478.0
2024-11-29,130.116,508119203.0
2024-12-02,130.412,484692974.0
2024-12-03,130.523,632171296.0
2024-12-04,130.81,425501750.0
2024-12-05,130.938,368319754.0
2024-12-06,130.779,1080135645.0
2024-12-09,130.945,454246898.0
2024-12-10,131.714,952264107.0
2024-12-11,131.935,593388053.0
2024-12-12,132.21,716392985.0
2024-12-13,132.684,592083576.0
2024-12-16,133.202,568632515.0
2024-12-17,132.914,951924360.0
2024-12-18,132.628,1292041830.0
2024-12-19,132.494,866702889.0
2024-12-20,133.127,2082917865.0
2024-12-23,133.306,922004552.0
2024-12-24,133.03,804245914.0
2024-12-25,132.88,482703610.0
2024-12-26,132.838,505846354.0
2024-12-27,133.313,558511043.0
2024-12-30,133.11,222220367.0
2024-12-31,133.361,436190998.0
2025-01-02,134.055,616490057.0
2025-01-03,134.376,560137697.0
2025-01-06,134.461,502976797.0
2025-01-07,134.284,287558663.0
2025-01-08,134.27,485187016.0
2025-01-09,134.087,388070844.0
2025-01-10,133.936,614321035.0
2025-01-13,133.864,455239831.0
2025-01-14,134.003,324699976.0
2025-01-15,134.25,271813866.0
2025-01-16,134.081,496962391.0
2025-01-17,133.993,1655456014.0
2025-01-20,133.851,1168312983.0
2025-01-21,133.966,283971700.0
2025-01-22,134.026,1516925298.0
2025-01-23,133.958,2023675703.0
2025-01-24,133.812,2133277108.0
2025-01-27,134.321,827016170.0
2025-02-05,134.385,2128780092.0
2025-02-06,134.466,1513942074.0
2025-02-07,134.412,2099314212.0
2025-02-10,134.281,2284866285.0
2025-02-11,134.319,859464392.0
2025-02-12,134.317,937395920.0
2025-02-13,134.283,1817927819.0
2025-02-14,134.069,2272601832.0
2025-02-17,133.696,397779525.0
2025-02-18,133.568,2399545568.0
2025-02-19,133.706,2358776593.0
2025-02-20,133.571,2054974291.0
2025-02-21,133.294,2212210319.0
2025-02-24,132.697,2326279302.0
2025-02-25,132.804,383536173.0
2025-02-26,133.153,2373706770.0
2025-02-27,132.915,2505086535.0
2025-02-28,133.122,315737438.0
2025-03-03,133.299,2249464410.0
2025-03-04,133.252,301745148.0
2025-03-05,133.275,2102291368.0
2025-03-06,132.936,2281756787.0
2025-03-07,132.557,393965448.0
2025-03-10,132.262,510597684.0
2025-03-11,131.744,365388667.0
2025-03-12,132.253,2304541168.0
2025-03-13,132.115,398764372.0
2025-03-14,131.908,501350666.0
2025-03-17,131.506,317494438.0
2025-03-18,131.489,387559426.0
2025-03-19,131.604,208975429.0
2025-03-20,132.158,421362528.0
2025-03-21,132.156,305659855.0
2025-03-24,132.009,1447750210.0
2025-03-25,132.329,781491093.0
2025-03-26,132.439,250162820.0
2025-03-27,132.493,361143682.0
2025-03-28,132.314,323952996.0
2025-03-31,132.296,444462473.0
2025-04-01,132.316,489146667.0
2025-04-02,132.509,587218938.0
2025-04-03,133.325,453135363.0
2025-04-07,134.205,523768448.0
2025-04-08,133.8,741792438.0
2025-04-09,133.899,416350545.0
2025-04-10,133.914,1006697681.0
2025-04-11,133.891,376637033.0
2025-04-14,133.891,2249857083.0
2025-04-15,133.984,1007325251.0
2025-04-16,134.166,2213387504.0
2025-04-17,134.132,2487547653.0
