date,close,amount
2025-01-08,3.663,5440502616.0
2025-01-09,3.655,3119907404.0
2025-01-10,3.612,3179602825.0
2025-01-13,3.597,3613570705.0
2025-01-14,3.695,6369926277.0
2025-01-15,3.672,2886729493.0
2025-01-16,3.674,4322396833.0
2025-01-17,3.687,3304922190.0
2025-01-20,3.706,3619235609.0
2025-01-21,3.711,2916284005.0
2025-01-22,3.675,4270106497.0
2025-01-23,3.686,4075002566.0
2025-01-24,3.718,4485387449.0
2025-01-27,3.696,5123431141.0
2025-02-05,3.676,2927530877.0
2025-02-06,3.721,5435915349.0
2025-02-07,3.777,7669642167.0
2025-02-10,3.781,5055466090.0
2025-02-11,3.765,3973032663.0
2025-02-12,3.803,3903102518.0
2025-02-13,3.793,4719508133.0
2025-02-14,3.823,5196144834.0
2025-02-17,3.83,5380966546.0
2025-02-18,3.801,5027787885.0
2025-02-19,3.822,4102654822.0
2025-02-20,3.81,4094980472.0
2025-02-21,3.864,5834090272.0
2025-02-24,3.851,6256202737.0
2025-02-25,3.81,3596194905.0
2025-02-26,3.843,5430499637.0
2025-02-27,3.856,4570197712.0
2025-02-28,3.783,5343803359.0
2025-03-03,3.77,4581300848.0
2025-03-04,3.766,4019370464.0
2025-03-05,3.783,4748819507.0
2025-03-06,3.838,5540793752.0
2025-03-07,3.828,4671741021.0
2025-03-10,3.812,5792520821.0
2025-03-11,3.824,4027510341.0
2025-03-12,3.814,2456951615.0
2025-03-13,3.794,2572874364.0
2025-03-14,3.895,7767222868.0
2025-03-17,3.883,4647468370.0
2025-03-18,3.892,3329371908.0
2025-03-19,3.898,3609853058.0
2025-03-20,3.865,3573521339.0
2025-03-21,3.799,4092584085.0
2025-03-24,3.816,3179823658.0
2025-03-25,3.818,2463223975.0
2025-03-26,3.802,3114333330.0
2025-03-27,3.816,3224972886.0
2025-03-28,3.797,2826192921.0
2025-03-31,3.773,3600807135.0
2025-04-01,3.771,2452333015.0
2025-04-02,3.768,2505793835.0
2025-04-03,3.748,4411676416.0
2025-04-07,3.484,24314516116.0
2025-04-08,3.519,21668647143.0
2025-04-09,3.555,6334479041.0
2025-04-10,3.618,5465041115.0
2025-04-11,3.629,3298517131.0
2025-04-14,3.637,3627429751.0
2025-04-15,3.64,3773853446.0
2025-04-16,3.649,8373466072.0
2025-04-17,3.652,5357723628.0
2025-04-18,3.662,5327127532.0
2025-04-21,3.664,2762708291.0
2025-04-22,3.667,2919236921.0
2025-04-23,3.671,2391310228.0
2025-04-24,3.671,1894334207.0
2025-04-25,3.671,2243036186.0
2025-04-28,3.665,2421364302.0
2025-04-29,3.658,1914265261.0
2025-04-30,3.655,1937487287.0
2025-05-06,3.692,2795762534.0
2025-05-07,3.716,4110994908.0
2025-05-08,3.739,3087094214.0
2025-05-09,3.734,2734071470.0
2025-05-12,3.779,3327197559.0
2025-05-13,3.783,3170416334.0
2025-05-14,3.834,4893477242.0
2025-05-15,3.8,3287897242.0
2025-05-16,3.778,2913902471.0
2025-05-19,3.772,2212057936.0
2025-05-20,3.792,2198868086.0
2025-05-21,3.808,2253851046.0
2025-05-22,3.806,1975447858.0
2025-05-23,3.777,3391996057.0
2025-05-26,3.756,2939168237.0
2025-05-27,3.735,2285272068.0
2025-05-28,3.731,2130111536.0
2025-05-29,3.755,3531865335.0
2025-05-30,3.748,2910576351.0
2025-06-03,3.746,2361902723.0
2025-06-04,3.763,1846404388.0
2025-06-05,3.773,2116243913.0
2025-06-06,3.775,1948178948.0
2025-06-09,3.784,2322756628.0
2025-06-10,3.761,3069054930.0
2025-06-11,3.793,4422015632.0
2025-06-12,3.795,2758909222.0
2025-06-13,3.769,2779843230.0
2025-06-16,3.779,2586770171.0
2025-06-17,3.778,1925078391.0
2025-06-18,3.781,1874167101.0
2025-06-19,3.75,2331339243.0
2025-06-20,3.755,1641824026.0
2025-06-23,3.768,2908735828.0
2025-06-24,3.813,4815432117.0
2025-06-25,3.878,6841352725.0
2025-06-26,3.863,3745893284.0
2025-06-27,3.84,4258505726.0
2025-06-30,3.859,4300171928.0
2025-07-01,3.865,2551468709.0
2025-07-02,3.869,2069608324.0
2025-07-03,3.892,2748927253.0
2025-07-04,3.909,4241383565.0
2025-07-07,3.891,1614976763.0
2025-07-08,3.925,2473798113.0
2025-07-09,3.922,2626402688.0
2025-07-10,3.942,2569715942.0
2025-07-11,3.956,5184103110.0
2025-07-14,3.955,3351107668.0
2025-07-15,3.955,3292797650.0
2025-07-16,3.946,1951853024.0
2025-07-17,3.979,2443096232.0
2025-07-18,4.009,2940955208.0
2025-07-21,4.034,3184284274.0
2025-07-22,4.078,4516788944.0
2025-07-23,4.076,4188253000.0
2025-07-24,4.102,3729028292.0
2025-07-25,4.08,3452281674.0
2025-07-28,4.091,2535151857.0
2025-07-29,4.112,3395606595.0
2025-07-30,4.109,4023783503.0
2025-07-31,4.032,4687659264.0
2025-08-01,4.01,2531113831.0
2025-08-04,4.029,1801388564.0
2025-08-05,4.06,2282989180.0
2025-08-06,4.071,1713095761.0
2025-08-07,4.07,2236786690.0
2025-08-08,4.06,1771777749.0
2025-08-11,4.079,2891923703.0
2025-08-12,4.105,2036818306.0
2025-08-13,4.14,3227703467.0
2025-08-14,4.133,3797429985.0
2025-08-15,4.172,4584387161.0
2025-08-18,4.204,4362087157.0
2025-08-19,4.182,3347920291.0
2025-08-20,4.241,5938089045.0
2025-08-21,4.255,3997377735.0
2025-08-22,4.356,6031204221.0
2025-08-25,4.442,6599627199.0
2025-08-26,4.418,5068845227.0
2025-08-27,4.352,6408311259.0
2025-08-28,4.436,5746035433.0
2025-08-29,4.478,6208498370.0
2025-09-01,4.493,5495420182.0
2025-09-02,4.467,4755250317.0
2025-09-03,4.426,4187703184.0
2025-09-04,4.333,6352441030.0
2025-09-05,4.431,4780253830.0
2025-09-08,4.432,4701185135.0
2025-09-09,4.405,3084847254.0
2025-09-10,4.415,2761984289.0
2025-09-11,4.537,4504295390.0
2025-09-12,4.498,4251540392.0
2025-09-15,4.506,3346337207.0
2025-09-16,4.497,3642646550.0
2025-09-17,4.53,3315621289.0
2025-09-18,4.471,5488692045.0
2025-09-19,4.481,3369611818.0
2025-09-22,4.496,2896946428.0
2025-09-23,4.499,4859849641.0
2025-09-24,4.54,4656117026.0
2025-09-25,4.572,3614405601.0
2025-09-26,4.528,3344592886.0
2025-09-29,4.605,5620190347.0
2025-09-30,4.618,3508639995.0
2025-10-09,4.693,4308933449.0
2025-10-10,4.596,5581932563.0
2025-10-13,4.569,4499844601.0
2025-10-14,4.522,5445976980.0
2025-10-15,4.583,4649845988.0
2025-10-16,4.598,3835512324.0
2025-10-17,4.501,3909864092.0
2025-10-20,4.517,3554256321.0
2025-10-21,4.587,4511371971.0
2025-10-22,4.572,2601506365.0
2025-10-23,4.59,3267824361.0
2025-10-24,4.647,4110591097.0
2025-10-27,4.703,3652922851.0
2025-10-28,4.679,3497088820.0
2025-10-29,4.739,3284668925.0
2025-10-30,4.7,3955485339.0
2025-10-31,4.633,6851751220.0
2025-11-03,4.64,3674194550.0
2025-11-04,4.606,5708778783.0
2025-11-05,4.612,3599158874.0
2025-11-06,4.682,3506780405.0
2025-11-07,4.672,2584816479.0
2025-11-10,4.684,2146884969.0
2025-11-11,4.64,2702663134.0
2025-11-12,4.642,2491775456.0
2025-11-13,4.689,3096198221.0
2025-11-14,4.618,2832605947.0
2025-11-17,4.587,3545084093.0
2025-11-18,4.56,4018390178.0
2025-11-19,4.574,4026545623.0
2025-11-20,4.553,2644705315.0
2025-11-21,4.441,6884359920.0
2025-11-24,4.434,5269730484.0
2025-11-25,4.474,4120829562.0
2025-11-26,4.503,4228349386.0
2025-11-27,4.499,2226374836.0
2025-11-28,4.512,2403092677.0
2025-12-01,4.564,2698559001.0
2025-12-02,4.543,1790231961.0
2025-12-03,4.522,1840202209.0
2025-12-04,4.534,1871831892.0
2025-12-05,4.575,3217071412.0
2025-12-08,4.609,3908784386.0
2025-12-09,4.585,3302885875.0
2025-12-10,4.579,2903153594.0
2025-12-11,4.545,2910601742.0
2025-12-12,4.571,4057237306.0
2025-12-15,4.544,3241015143.0
2025-12-16,4.497,3559031617.0
2025-12-17,4.576,5079203142.0
2025-12-18,4.545,3169750209.0
2025-12-19,4.565,3901916782.0
2025-12-22,4.607,3956863485.0
2025-12-23,4.617,3833240598.0
2025-12-24,4.634,2531260594.0
2025-12-25,4.643,2033628744.0
2025-12-26,4.661,3902900785.0
2025-12-29,4.64,4069832489.0
2025-12-30,4.65,2275508778.0
2025-12-31,4.63,3175879377.0
2026-01-05,4.721,4902061805.0
2026-01-06,4.796,5141603633.0
2026-01-07,4.778,4578481053.0
2026-01-08,4.74,3324674355.0
2026-01-09,4.762,5535581862.0
2026-01-12,4.79,6529675045.0
2026-01-13,4.773,6249488306.0
2026-01-14,4.743,10465332592.0
2026-01-15,4.752,25390672681.0
2026-01-16,4.736,25922582412.0
2026-01-19,4.738,13792576409.0
2026-01-20,4.724,13613769428.0
2026-01-21,4.73,23207895509.0
2026-01-22,4.727,20376067887.0
2026-01-23,4.704,31834663643.0
2026-01-26,4.712,28002364939.0
2026-01-27,4.71,20450057577.0
2026-01-28,4.725,40100175381.0
2026-01-29,4.768,16773879626.0
2026-01-30,4.711,7860479504.0
2026-02-02,4.6,12299263716.0
2026-02-03,4.664,4881749326.0
2026-02-04,4.707,4914865553.0
2026-02-05,4.679,4364498239.0
2026-02-06,4.649,4106577054.0
2026-02-09,4.727,3304026961.0
2026-02-10,4.733,3219183511.0
2026-02-11,4.723,1757895647.0
2026-02-12,4.727,1881073591.0
2026-02-13,4.671,6405790170.0
2026-02-24,4.716,2946760847.0
2026-02-25,4.75,4148107679.0
2026-02-26,4.735,3624553287.0
2026-02-27,4.725,2859792911.0
2026-03-02,4.739,5860854055.0
2026-03-03,4.678,4550837091.0
2026-03-04,4.61,3830984400.0
2026-03-05,4.654,2646464156.0
2026-03-06,4.667,2349185776.0
2026-03-09,4.629,3854535508.0
2026-03-10,4.683,2550822882.0
2026-03-11,4.711,2792866730.0
