date,close,amount
2024-09-03,1.998,212181623.0
2024-09-04,1.919,347089858.0
2024-09-05,1.929,159293426.0
2024-09-06,1.919,169995694.0
2024-09-09,1.905,276656954.0
2024-09-10,1.895,320438384.0
2024-09-11,1.899,150085077.0
2024-09-12,1.931,254485023.0
2024-09-13,1.941,254941475.0
2024-09-18,1.939,178481808.0
2024-09-19,1.965,197650366.0
2024-09-20,1.97,248683191.0
2024-09-23,1.974,132631408.0
2024-09-24,1.96,236781221.0
2024-09-25,1.945,241033989.0
2024-09-26,1.948,321326369.0
2024-09-27,1.919,189629055.0
2024-09-30,1.908,816931700.0
2024-10-08,1.893,668954192.0
2024-10-09,1.925,568195657.0
2024-10-10,1.956,493894382.0
2024-10-11,1.967,339865272.0
2024-10-14,1.988,413857000.0
2024-10-15,2.047,638535349.0
2024-10-16,2.024,471282771.0
2024-10-17,2.045,414747360.0
2024-10-18,2.027,624928096.0
2024-10-21,2.018,414005126.0
2024-10-22,2.006,307483169.0
2024-10-23,1.999,232829859.0
2024-10-24,1.991,327050735.0
2024-10-25,1.991,203282530.0
2024-10-28,2.012,457702429.0
2024-10-29,2.005,269768058.0
2024-10-30,2.02,281485234.0
2024-10-31,1.996,209557470.0
2024-11-01,1.971,329692566.0
2024-11-04,1.963,301514919.0
2024-11-05,1.961,220171828.0
2024-11-06,2.029,668346837.0
2024-11-07,2.045,785647567.0
2024-11-08,2.063,474479084.0
2024-11-11,2.089,402809887.0
2024-11-12,2.113,592152067.0
2024-11-13,2.095,416707171.0
2024-11-14,2.122,690846954.0
2024-11-15,2.088,488041641.0
2024-11-18,2.102,582560336.0
2024-11-19,2.106,540066146.0
2024-11-20,2.112,367150693.0
2024-11-21,2.107,243073501.0
2024-11-22,2.128,476760461.0
2024-11-25,2.177,743479420.0
2024-11-26,2.181,865450138.0
2024-11-27,2.18,1127500408.0
2024-11-28,2.178,565729812.0
2024-11-29,2.182,468217485.0
2024-12-02,2.199,523979093.0
2024-12-03,2.217,425336733.0
2024-12-04,2.217,347907504.0
2024-12-05,2.233,348941541.0
2024-12-06,2.228,324657582.0
2024-12-09,2.227,304320476.0
2024-12-10,2.207,494108240.0
2024-12-11,2.227,469439403.0
2024-12-12,2.232,473526910.0
2024-12-13,2.244,336943663.0
2024-12-16,2.274,741900043.0
2024-12-17,2.254,1049725544.0
2024-12-18,2.229,550314036.0
2024-12-19,2.157,655842108.0
2024-12-20,2.144,609192968.0
