date,total_asset,cash_balance,market_value,position_pct,cumulative_return_pct,action_code,action_label,summary_text,quality_status,blocking_reasons,warning_reasons,winning_category,selected_symbol,selected_name
2026-01-16,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前数据质量不足，先不生成正式建议。核心 ETF 缺少新鲜真实数据：511990。,blocked,['核心 ETF 缺少新鲜真实数据：511990。'],"['存在回退/模拟数据标的：511990。', '存在需要谨慎解释的数据标的：511990。']",,,
2026-01-19,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前数据质量不足，先不生成正式建议。核心 ETF 缺少新鲜真实数据：511990。,blocked,['核心 ETF 缺少新鲜真实数据：511990。'],"['存在回退/模拟数据标的：511990。', '存在需要谨慎解释的数据标的：511990。']",,,
2026-01-20,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前数据质量不足，先不生成正式建议。核心 ETF 缺少新鲜真实数据：511990。,blocked,['核心 ETF 缺少新鲜真实数据：511990。'],"['存在回退/模拟数据标的：511990。', '存在需要谨慎解释的数据标的：511990。']",,,
2026-01-21,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前数据质量不足，先不生成正式建议。核心 ETF 缺少新鲜真实数据：511990。,blocked,['核心 ETF 缺少新鲜真实数据：511990。'],"['存在回退/模拟数据标的：511990。', '存在需要谨慎解释的数据标的：511990。']",,,
2026-01-22,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前数据质量不足，先不生成正式建议。核心 ETF 缺少新鲜真实数据：511990。,blocked,['核心 ETF 缺少新鲜真实数据：511990。'],"['存在回退/模拟数据标的：511990。', '存在需要谨慎解释的数据标的：511990。']",,,
2026-01-23,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前数据质量不足，先不生成正式建议。核心 ETF 缺少新鲜真实数据：511990。,blocked,['核心 ETF 缺少新鲜真实数据：511990。'],"['存在回退/模拟数据标的：511990。', '存在需要谨慎解释的数据标的：511990, 515790。']",,,
2026-01-26,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前数据质量不足，先不生成正式建议。核心 ETF 缺少新鲜真实数据：511990。,blocked,['核心 ETF 缺少新鲜真实数据：511990。'],"['存在回退/模拟数据标的：511990。', '存在需要谨慎解释的数据标的：511990, 515790。']",,,
2026-01-27,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前数据质量不足，先不生成正式建议。核心 ETF 缺少新鲜真实数据：511990。,blocked,['核心 ETF 缺少新鲜真实数据：511990。'],"['存在回退/模拟数据标的：511990。', '存在需要谨慎解释的数据标的：511990, 515790。']",,,
2026-01-28,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前数据质量不足，先不生成正式建议。核心 ETF 缺少新鲜真实数据：511990。,blocked,['核心 ETF 缺少新鲜真实数据：511990。'],"['存在回退/模拟数据标的：511990。', '存在需要谨慎解释的数据标的：511990, 515790。']",,,
2026-01-29,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前数据质量不足，先不生成正式建议。核心 ETF 缺少新鲜真实数据：511990。,blocked,['核心 ETF 缺少新鲜真实数据：511990。'],"['存在回退/模拟数据标的：511990。', '存在需要谨慎解释的数据标的：511990, 512690, 515790。']",,,
